round,client,n_samples,throughput_mbps,latency_ms,node_trust,quality,behaviour,weight
17,42,12981,75.889,135.53,1.0,0.0335,1.0,0.00623
17,33,65074,29.196,27.204,1.0,0.0642,1.0,0.011942
17,7,4444,42.657,91.017,1.0,0.028,1.0,0.005215
17,38,7869131,76.284,7.671,1.0,0.5948,1.0,0.110655
17,34,3364701,82.57,147.901,1.0,0.0334,1.0,0.006212
17,32,35765,90.494,80.505,1.0,0.0672,1.0,0.012508
17,19,1516,43.694,116.931,1.0,0.0223,1.0,0.004158
17,12,2803244,30.021,80.194,1.0,0.0224,1.0,0.004165
17,16,1121,37.811,132.576,1.0,0.0171,1.0,0.003173
17,1,6809,68.707,11.347,1.0,0.3621,1.0,0.067371
17,47,12745,61.82,116.641,1.0,0.0317,1.0,0.005897
17,21,11853,60.407,148.878,1.0,0.0243,1.0,0.004515
17,6,3154644,44.893,91.387,1.0,0.0294,1.0,0.005466
18,45,15733,61.368,118.613,1.0,0.0309,1.0,0.005757
18,3,448,61.582,81.631,1.0,0.0451,1.0,0.008394
18,37,8874,92.764,15.385,1.0,0.3606,1.0,0.067088
18,26,4061549,53.593,128.007,1.0,0.025,1.0,0.004658
18,48,6128,43.51,103.875,1.0,0.0251,1.0,0.004661
18,15,1143,71.575,72.905,1.0,0.0587,1.0,0.010924
18,21,11853,60.407,148.878,1.0,0.0243,1.0,0.004515
18,46,7112780,28.562,106.962,1.0,0.016,1.0,0.002971
18,29,4003207,32.807,81.493,1.0,0.0241,1.0,0.004479
18,22,3788,94.914,80.884,1.0,0.0702,1.0,0.013057
18,34,3364701,82.57,147.901,1.0,0.0334,1.0,0.006212
18,7,4444,42.657,91.017,1.0,0.028,1.0,0.005215
18,23,8086,14.265,80.142,1.0,0.0106,1.0,0.001981
18,43,753030,13.989,73.407,1.0,0.0114,1.0,0.00212
18,42,12981,75.889,135.53,1.0,0.0335,1.0,0.00623
18,4,8012344,91.504,16.198,1.0,0.3379,1.0,0.062857
18,5,4487,76.762,114.282,1.0,0.0402,1.0,0.007474
18,8,1291433,80.868,125.882,1.0,0.0384,1.0,0.007148
18,2,67565,21.031,42.426,1.0,0.0296,1.0,0.005516
18,33,65074,29.196,27.204,1.0,0.0642,1.0,0.011942
18,24,1132,93.136,105.459,1.0,0.0528,1.0,0.009827
18,49,10971,35.477,136.986,1.0,0.0155,1.0,0.002882
18,11,20020,11.001,109.242,1.0,0.006,1.0,0.001121
18,9,11139791,94.82,49.535,1.0,0.1145,1.0,0.021299
18,20,11515,64.839,113.427,1.0,0.0342,1.0,0.00636
18,38,7869131,76.284,7.671,1.0,0.5948,1.0,0.110655
18,0,736461,79.656,68.637,1.0,0.0694,1.0,0.012913
18,28,21888,44.266,109.952,1.0,0.0241,1.0,0.00448
18,40,4232,99.787,128.944,1.0,0.0463,1.0,0.008611
18,14,2133,75.351,7.451,1.0,0.6048,1.0,0.112526
18,36,3229,47.698,137.695,1.0,0.0207,1.0,0.003854
18,41,2417597,38.477,11.468,1.0,0.2007,1.0,0.037334
18,31,7620607,54.337,48.988,1.0,0.0663,1.0,0.012342
18,25,3116,47.29,23.406,1.0,0.1208,1.0,0.022481
18,47,12745,61.82,116.641,1.0,0.0317,1.0,0.005897
18,13,3066,84.903,131.244,1.0,0.0387,1.0,0.007198
18,17,6637,62.897,124.78,1.0,0.0301,1.0,0.005609
18,6,3154644,44.893,91.387,1.0,0.0294,1.0,0.005466
18,19,1516,43.694,116.931,1.0,0.0223,1.0,0.004158
18,44,5280,65.392,30.426,1.0,0.1285,1.0,0.023914
18,18,3035969,39.186,8.936,1.0,0.2623,1.0,0.048791
18,10,8242750,65.419,88.263,1.0,0.0443,1.0,0.008247
18,32,35765,90.494,80.505,1.0,0.0672,1.0,0.012508
18,30,12638022,85.405,5.968,1.0,0.8559,1.0,0.159234
18,27,1378832,62.234,81.394,1.0,0.0457,1.0,0.008508
18,16,1121,37.811,132.576,1.0,0.0171,1.0,0.003173
18,35,3401789,80.734,84.92,1.0,0.0569,1.0,0.010578
18,1,6809,68.707,11.347,1.0,0.3621,1.0,0.067371
18,39,4269318,49.07,35.686,1.0,0.0822,1.0,0.0153
18,12,2803244,30.021,80.194,1.0,0.0224,1.0,0.004165
19,37,8874,92.764,15.385,1.0,0.3606,1.0,0.067088
19,38,7869131,76.284,7.671,1.0,0.5948,1.0,0.110655
19,28,21888,44.266,109.952,1.0,0.0241,1.0,0.00448
19,20,11515,64.839,113.427,1.0,0.0342,1.0,0.00636
19,26,4061549,53.593,128.007,1.0,0.025,1.0,0.004658
19,3,448,61.582,81.631,1.0,0.0451,1.0,0.008394
19,4,8012344,91.504,16.198,1.0,0.3379,1.0,0.062857
19,25,3116,47.29,23.406,1.0,0.1208,1.0,0.022481
19,21,11853,60.407,148.878,1.0,0.0243,1.0,0.004515
19,19,1516,43.694,116.931,1.0,0.0223,1.0,0.004158
19,43,753030,13.989,73.407,1.0,0.0114,1.0,0.00212
19,32,35765,90.494,80.505,1.0,0.0672,1.0,0.012508
19,35,3401789,80.734,84.92,1.0,0.0569,1.0,0.010578
19,46,7112780,28.562,106.962,1.0,0.016,1.0,0.002971
19,40,4232,99.787,128.944,1.0,0.0463,1.0,0.008611
19,39,4269318,49.07,35.686,1.0,0.0822,1.0,0.0153
19,11,20020,11.001,109.242,1.0,0.006,1.0,0.001121
19,34,3364701,82.57,147.901,1.0,0.0334,1.0,0.006212
19,47,12745,61.82,116.641,1.0,0.0317,1.0,0.005897
19,30,12638022,85.405,5.968,1.0,0.8559,1.0,0.159234
19,15,1143,71.575,72.905,1.0,0.0587,1.0,0.010924
19,23,8086,14.265,80.142,1.0,0.0106,1.0,0.001981
19,0,736461,79.656,68.637,1.0,0.0694,1.0,0.012913
19,9,11139791,94.82,49.535,1.0,0.1145,1.0,0.021299
19,18,3035969,39.186,8.936,1.0,0.2623,1.0,0.048791
19,14,2133,75.351,7.451,1.0,0.6048,1.0,0.112526
19,24,1132,93.136,105.459,1.0,0.0528,1.0,0.009827
19,7,4444,42.657,91.017,1.0,0.028,1.0,0.005215
19,45,15733,61.368,118.613,1.0,0.0309,1.0,0.005757
19,44,5280,65.392,30.426,1.0,0.1285,1.0,0.023914
19,42,12981,75.889,135.53,1.0,0.0335,1.0,0.00623
19,1,6809,68.707,11.347,1.0,0.3621,1.0,0.067371
19,17,6637,62.897,124.78,1.0,0.0301,1.0,0.005609
19,27,1378832,62.234,81.394,1.0,0.0457,1.0,0.008508
19,48,6128,43.51,103.875,1.0,0.0251,1.0,0.004661
19,22,3788,94.914,80.884,1.0,0.0702,1.0,0.013057
19,29,4003207,32.807,81.493,1.0,0.0241,1.0,0.004479
19,10,8242750,65.419,88.263,1.0,0.0443,1.0,0.008247
19,16,1121,37.811,132.576,1.0,0.0171,1.0,0.003173
19,5,4487,76.762,114.282,1.0,0.0402,1.0,0.007474
19,6,3154644,44.893,91.387,1.0,0.0294,1.0,0.005466
19,13,3066,84.903,131.244,1.0,0.0387,1.0,0.007198
19,36,3229,47.698,137.695,1.0,0.0207,1.0,0.003854
19,33,65074,29.196,27.204,1.0,0.0642,1.0,0.011942
19,12,2803244,30.021,80.194,1.0,0.0224,1.0,0.004165
19,2,67565,21.031,42.426,1.0,0.0296,1.0,0.005516
19,49,10971,35.477,136.986,1.0,0.0155,1.0,0.002882
19,41,2417597,38.477,11.468,1.0,0.2007,1.0,0.037334
19,8,1291433,80.868,125.882,1.0,0.0384,1.0,0.007148
19,31,7620607,54.337,48.988,1.0,0.0663,1.0,0.012342
20,4,8012344,91.504,16.198,1.0,0.3379,1.0,0.062857
20,32,35765,90.494,80.505,1.0,0.0672,1.0,0.012508
20,7,4444,42.657,91.017,1.0,0.028,1.0,0.005215
20,43,753030,13.989,73.407,1.0,0.0114,1.0,0.00212
20,48,6128,43.51,103.875,1.0,0.0251,1.0,0.004661
20,49,10971,35.477,136.986,1.0,0.0155,1.0,0.002882
20,23,8086,14.265,80.142,1.0,0.0106,1.0,0.001981
20,0,736461,79.656,68.637,1.0,0.0694,1.0,0.012913
20,24,1132,93.136,105.459,1.0,0.0528,1.0,0.009827
20,25,3116,47.29,23.406,1.0,0.1208,1.0,0.022481
20,39,4269318,49.07,35.686,1.0,0.0822,1.0,0.0153
20,17,6637,62.897,124.78,1.0,0.0301,1.0,0.005609
20,18,3035969,39.186,8.936,1.0,0.2623,1.0,0.048791
20,22,3788,94.914,80.884,1.0,0.0702,1.0,0.013057
20,44,5280,65.392,30.426,1.0,0.1285,1.0,0.023914
20,38,7869131,76.284,7.671,1.0,0.5948,1.0,0.110655
20,1,6809,68.707,11.347,1.0,0.3621,1.0,0.067371
20,27,1378832,62.234,81.394,1.0,0.0457,1.0,0.008508
20,47,12745,61.82,116.641,1.0,0.0317,1.0,0.005897
20,2,67565,21.031,42.426,1.0,0.0296,1.0,0.005516
20,45,15733,61.368,118.613,1.0,0.0309,1.0,0.005757
20,8,1291433,80.868,125.882,1.0,0.0384,1.0,0.007148
20,46,7112780,28.562,106.962,1.0,0.016,1.0,0.002971
20,11,20020,11.001,109.242,1.0,0.006,1.0,0.001121
20,26,4061549,53.593,128.007,1.0,0.025,1.0,0.004658
20,21,11853,60.407,148.878,1.0,0.0243,1.0,0.004515
20,28,21888,44.266,109.952,1.0,0.0241,1.0,0.00448
20,35,3401789,80.734,84.92,1.0,0.0569,1.0,0.010578
20,13,3066,84.903,131.244,1.0,0.0387,1.0,0.007198
20,19,1516,43.694,116.931,1.0,0.0223,1.0,0.004158
20,29,4003207,32.807,81.493,1.0,0.0241,1.0,0.004479
20,16,1121,37.811,132.576,1.0,0.0171,1.0,0.003173
20,40,4232,99.787,128.944,1.0,0.0463,1.0,0.008611
20,3,448,61.582,81.631,1.0,0.0451,1.0,0.008394
20,14,2133,75.351,7.451,1.0,0.6048,1.0,0.112526
20,12,2803244,30.021,80.194,1.0,0.0224,1.0,0.004165
20,6,3154644,44.893,91.387,1.0,0.0294,1.0,0.005466
20,33,65074,29.196,27.204,1.0,0.0642,1.0,0.011942
20,10,8242750,65.419,88.263,1.0,0.0443,1.0,0.008247
20,42,12981,75.889,135.53,1.0,0.0335,1.0,0.00623
20,9,11139791,94.82,49.535,1.0,0.1145,1.0,0.021299
20,37,8874,92.764,15.385,1.0,0.3606,1.0,0.067088
20,41,2417597,38.477,11.468,1.0,0.2007,1.0,0.037334
20,34,3364701,82.57,147.901,1.0,0.0334,1.0,0.006212
20,5,4487,76.762,114.282,1.0,0.0402,1.0,0.007474
20,31,7620607,54.337,48.988,1.0,0.0663,1.0,0.012342
20,20,11515,64.839,113.427,1.0,0.0342,1.0,0.00636
20,15,1143,71.575,72.905,1.0,0.0587,1.0,0.010924
20,36,3229,47.698,137.695,1.0,0.0207,1.0,0.003854
20,30,12638022,85.405,5.968,1.0,0.8559,1.0,0.159234
21,25,3116,47.29,23.406,1.0,0.1208,1.0,0.022481
21,1,6809,68.707,11.347,1.0,0.3621,1.0,0.067371
21,33,65074,29.196,27.204,1.0,0.0642,1.0,0.011942
21,24,1132,93.136,105.459,1.0,0.0528,1.0,0.009827
21,8,1291433,80.868,125.882,1.0,0.0384,1.0,0.007148
21,44,5280,65.392,30.426,1.0,0.1285,1.0,0.023914
21,31,7620607,54.337,48.988,1.0,0.0663,1.0,0.012342
21,39,4269318,49.07,35.686,1.0,0.0822,1.0,0.0153
21,7,4444,42.657,91.017,1.0,0.028,1.0,0.005215
21,14,2133,75.351,7.451,1.0,0.6048,1.0,0.112526
21,26,4061549,53.593,128.007,1.0,0.025,1.0,0.004658
21,21,11853,60.407,148.878,1.0,0.0243,1.0,0.004515
21,34,3364701,82.57,147.901,1.0,0.0334,1.0,0.006212
21,15,1143,71.575,72.905,1.0,0.0587,1.0,0.010924
21,6,3154644,44.893,91.387,1.0,0.0294,1.0,0.005466
21,11,20020,11.001,109.242,1.0,0.006,1.0,0.001121
21,27,1378832,62.234,81.394,1.0,0.0457,1.0,0.008508
21,30,12638022,85.405,5.968,1.0,0.8559,1.0,0.159234
21,47,12745,61.82,116.641,1.0,0.0317,1.0,0.005897
21,13,3066,84.903,131.244,1.0,0.0387,1.0,0.007198
21,38,7869131,76.284,7.671,1.0,0.5948,1.0,0.110655
21,9,11139791,94.82,49.535,1.0,0.1145,1.0,0.021299
21,43,753030,13.989,73.407,1.0,0.0114,1.0,0.00212
21,36,3229,47.698,137.695,1.0,0.0207,1.0,0.003854
21,28,21888,44.266,109.952,1.0,0.0241,1.0,0.00448
21,5,4487,76.762,114.282,1.0,0.0402,1.0,0.007474
21,46,7112780,28.562,106.962,1.0,0.016,1.0,0.002971
21,19,1516,43.694,116.931,1.0,0.0223,1.0,0.004158
21,35,3401789,80.734,84.92,1.0,0.0569,1.0,0.010578
21,22,3788,94.914,80.884,1.0,0.0702,1.0,0.013057
21,20,11515,64.839,113.427,1.0,0.0342,1.0,0.00636
21,17,6637,62.897,124.78,1.0,0.0301,1.0,0.005609
21,32,35765,90.494,80.505,1.0,0.0672,1.0,0.012508
21,4,8012344,91.504,16.198,1.0,0.3379,1.0,0.062857
21,23,8086,14.265,80.142,1.0,0.0106,1.0,0.001981
21,29,4003207,32.807,81.493,1.0,0.0241,1.0,0.004479
21,12,2803244,30.021,80.194,1.0,0.0224,1.0,0.004165
21,48,6128,43.51,103.875,1.0,0.0251,1.0,0.004661
21,41,2417597,38.477,11.468,1.0,0.2007,1.0,0.037334
21,10,8242750,65.419,88.263,1.0,0.0443,1.0,0.008247
21,37,8874,92.764,15.385,1.0,0.3606,1.0,0.067088
21,2,67565,21.031,42.426,1.0,0.0296,1.0,0.005516
21,16,1121,37.811,132.576,1.0,0.0171,1.0,0.003173
21,45,15733,61.368,118.613,1.0,0.0309,1.0,0.005757
21,18,3035969,39.186,8.936,1.0,0.2623,1.0,0.048791
21,40,4232,99.787,128.944,1.0,0.0463,1.0,0.008611
21,0,736461,79.656,68.637,1.0,0.0694,1.0,0.012913
21,42,12981,75.889,135.53,1.0,0.0335,1.0,0.00623
21,49,10971,35.477,136.986,1.0,0.0155,1.0,0.002882
21,3,448,61.582,81.631,1.0,0.0451,1.0,0.008394
22,39,4269318,49.07,35.686,1.0,0.0822,1.0,0.0153
22,2,67565,21.031,42.426,1.0,0.0296,1.0,0.005516
22,19,1516,43.694,116.931,1.0,0.0223,1.0,0.004158
22,29,4003207,32.807,81.493,1.0,0.0241,1.0,0.004479
22,4,8012344,91.504,16.198,1.0,0.3379,1.0,0.062857
22,43,753030,13.989,73.407,1.0,0.0114,1.0,0.00212
22,0,736461,79.656,68.637,1.0,0.0694,1.0,0.012913
22,40,4232,99.787,128.944,1.0,0.0463,1.0,0.008611
22,3,448,61.582,81.631,1.0,0.0451,1.0,0.008394
22,15,1143,71.575,72.905,1.0,0.0587,1.0,0.010924
22,45,15733,61.368,118.613,1.0,0.0309,1.0,0.005757
22,7,4444,42.657,91.017,1.0,0.028,1.0,0.005215
22,16,1121,37.811,132.576,1.0,0.0171,1.0,0.003173
22,26,4061549,53.593,128.007,1.0,0.025,1.0,0.004658
22,20,11515,64.839,113.427,1.0,0.0342,1.0,0.00636
22,6,3154644,44.893,91.387,1.0,0.0294,1.0,0.005466
22,33,65074,29.196,27.204,1.0,0.0642,1.0,0.011942
22,10,8242750,65.419,88.263,1.0,0.0443,1.0,0.008247
22,44,5280,65.392,30.426,1.0,0.1285,1.0,0.023914
22,27,1378832,62.234,81.394,1.0,0.0457,1.0,0.008508
22,1,6809,68.707,11.347,1.0,0.3621,1.0,0.067371
22,8,1291433,80.868,125.882,1.0,0.0384,1.0,0.007148
22,18,3035969,39.186,8.936,1.0,0.2623,1.0,0.048791
22,9,11139791,94.82,49.535,1.0,0.1145,1.0,0.021299
22,13,3066,84.903,131.244,1.0,0.0387,1.0,0.007198
22,47,12745,61.82,116.641,1.0,0.0317,1.0,0.005897
22,37,8874,92.764,15.385,1.0,0.3606,1.0,0.067088
22,5,4487,76.762,114.282,1.0,0.0402,1.0,0.007474
22,12,2803244,30.021,80.194,1.0,0.0224,1.0,0.004165
22,14,2133,75.351,7.451,1.0,0.6048,1.0,0.112526
22,46,7112780,28.562,106.962,1.0,0.016,1.0,0.002971
22,36,3229,47.698,137.695,1.0,0.0207,1.0,0.003854
22,17,6637,62.897,124.78,1.0,0.0301,1.0,0.005609
22,35,3401789,80.734,84.92,1.0,0.0569,1.0,0.010578
22,23,8086,14.265,80.142,1.0,0.0106,1.0,0.001981
22,31,7620607,54.337,48.988,1.0,0.0663,1.0,0.012342
22,34,3364701,82.57,147.901,1.0,0.0334,1.0,0.006212
22,49,10971,35.477,136.986,1.0,0.0155,1.0,0.002882
22,32,35765,90.494,80.505,1.0,0.0672,1.0,0.012508
22,30,12638022,85.405,5.968,1.0,0.8559,1.0,0.159234
22,42,12981,75.889,135.53,1.0,0.0335,1.0,0.00623
22,41,2417597,38.477,11.468,1.0,0.2007,1.0,0.037334
22,21,11853,60.407,148.878,1.0,0.0243,1.0,0.004515
22,28,21888,44.266,109.952,1.0,0.0241,1.0,0.00448
22,24,1132,93.136,105.459,1.0,0.0528,1.0,0.009827
22,22,3788,94.914,80.884,1.0,0.0702,1.0,0.013057
22,25,3116,47.29,23.406,1.0,0.1208,1.0,0.022481
22,48,6128,43.51,103.875,1.0,0.0251,1.0,0.004661
22,38,7869131,76.284,7.671,1.0,0.5948,1.0,0.110655
22,11,20020,11.001,109.242,1.0,0.006,1.0,0.001121
23,43,753030,13.989,73.407,1.0,0.0114,1.0,0.00212
23,10,8242750,65.419,88.263,1.0,0.0443,1.0,0.008247
23,15,1143,71.575,72.905,1.0,0.0587,1.0,0.010924
23,39,4269318,49.07,35.686,1.0,0.0822,1.0,0.0153
23,8,1291433,80.868,125.882,1.0,0.0384,1.0,0.007148
23,29,4003207,32.807,81.493,1.0,0.0241,1.0,0.004479
23,22,3788,94.914,80.884,1.0,0.0702,1.0,0.013057
23,36,3229,47.698,137.695,1.0,0.0207,1.0,0.003854
23,34,3364701,82.57,147.901,1.0,0.0334,1.0,0.006212
23,19,1516,43.694,116.931,1.0,0.0223,1.0,0.004158
23,4,8012344,91.504,16.198,1.0,0.3379,1.0,0.062857
23,17,6637,62.897,124.78,1.0,0.0301,1.0,0.005609
23,24,1132,93.136,105.459,1.0,0.0528,1.0,0.009827
23,21,11853,60.407,148.878,1.0,0.0243,1.0,0.004515
23,7,4444,42.657,91.017,1.0,0.028,1.0,0.005215
23,45,15733,61.368,118.613,1.0,0.0309,1.0,0.005757
23,25,3116,47.29,23.406,1.0,0.1208,1.0,0.022481
23,40,4232,99.787,128.944,1.0,0.0463,1.0,0.008611
23,5,4487,76.762,114.282,1.0,0.0402,1.0,0.007474
23,44,5280,65.392,30.426,1.0,0.1285,1.0,0.023914
23,14,2133,75.351,7.451,1.0,0.6048,1.0,0.112526
23,28,21888,44.266,109.952,1.0,0.0241,1.0,0.00448
23,12,2803244,30.021,80.194,1.0,0.0224,1.0,0.004165
23,33,65074,29.196,27.204,1.0,0.0642,1.0,0.011942
23,35,3401789,80.734,84.92,1.0,0.0569,1.0,0.010578
23,46,7112780,28.562,106.962,1.0,0.016,1.0,0.002971
23,31,7620607,54.337,48.988,1.0,0.0663,1.0,0.012342
23,42,12981,75.889,135.53,1.0,0.0335,1.0,0.00623
23,48,6128,43.51,103.875,1.0,0.0251,1.0,0.004661
23,0,736461,79.656,68.637,1.0,0.0694,1.0,0.012913
23,37,8874,92.764,15.385,1.0,0.3606,1.0,0.067088
23,16,1121,37.811,132.576,1.0,0.0171,1.0,0.003173
23,1,6809,68.707,11.347,1.0,0.3621,1.0,0.067371
23,18,3035969,39.186,8.936,1.0,0.2623,1.0,0.048791
23,3,448,61.582,81.631,1.0,0.0451,1.0,0.008394
23,26,4061549,53.593,128.007,1.0,0.025,1.0,0.004658
23,30,12638022,85.405,5.968,1.0,0.8559,1.0,0.159234
23,13,3066,84.903,131.244,1.0,0.0387,1.0,0.007198
23,41,2417597,38.477,11.468,1.0,0.2007,1.0,0.037334
23,9,11139791,94.82,49.535,1.0,0.1145,1.0,0.021299
23,38,7869131,76.284,7.671,1.0,0.5948,1.0,0.110655
23,2,67565,21.031,42.426,1.0,0.0296,1.0,0.005516
23,47,12745,61.82,116.641,1.0,0.0317,1.0,0.005897
23,6,3154644,44.893,91.387,1.0,0.0294,1.0,0.005466
23,20,11515,64.839,113.427,1.0,0.0342,1.0,0.00636
23,49,10971,35.477,136.986,1.0,0.0155,1.0,0.002882
23,27,1378832,62.234,81.394,1.0,0.0457,1.0,0.008508
23,32,35765,90.494,80.505,1.0,0.0672,1.0,0.012508
23,11,20020,11.001,109.242,1.0,0.006,1.0,0.001121
23,23,8086,14.265,80.142,1.0,0.0106,1.0,0.001981
24,37,8874,92.764,15.385,1.0,0.3606,1.0,0.067088
24,24,1132,93.136,105.459,1.0,0.0528,1.0,0.009827
24,11,20020,11.001,109.242,1.0,0.006,1.0,0.001121
24,25,3116,47.29,23.406,1.0,0.1208,1.0,0.022481
24,0,736461,79.656,68.637,1.0,0.0694,1.0,0.012913
24,5,4487,76.762,114.282,1.0,0.0402,1.0,0.007474
24,27,1378832,62.234,81.394,1.0,0.0457,1.0,0.008508
24,12,2803244,30.021,80.194,1.0,0.0224,1.0,0.004165
24,40,4232,99.787,128.944,1.0,0.0463,1.0,0.008611
24,1,6809,68.707,11.347,1.0,0.3621,1.0,0.067371
24,38,7869131,76.284,7.671,1.0,0.5948,1.0,0.110655
24,35,3401789,80.734,84.92,1.0,0.0569,1.0,0.010578
24,13,3066,84.903,131.244,1.0,0.0387,1.0,0.007198
24,44,5280,65.392,30.426,1.0,0.1285,1.0,0.023914
24,36,3229,47.698,137.695,1.0,0.0207,1.0,0.003854
24,10,8242750,65.419,88.263,1.0,0.0443,1.0,0.008247
24,16,1121,37.811,132.576,1.0,0.0171,1.0,0.003173
24,26,4061549,53.593,128.007,1.0,0.025,1.0,0.004658
24,48,6128,43.51,103.875,1.0,0.0251,1.0,0.004661
24,18,3035969,39.186,8.936,1.0,0.2623,1.0,0.048791
24,3,448,61.582,81.631,1.0,0.0451,1.0,0.008394
24,2,67565,21.031,42.426,1.0,0.0296,1.0,0.005516
24,28,21888,44.266,109.952,1.0,0.0241,1.0,0.00448
24,6,3154644,44.893,91.387,1.0,0.0294,1.0,0.005466
24,19,1516,43.694,116.931,1.0,0.0223,1.0,0.004158
24,8,1291433,80.868,125.882,1.0,0.0384,1.0,0.007148
24,49,10971,35.477,136.986,1.0,0.0155,1.0,0.002882
24,4,8012344,91.504,16.198,1.0,0.3379,1.0,0.062857
24,32,35765,90.494,80.505,1.0,0.0672,1.0,0.012508
24,31,7620607,54.337,48.988,1.0,0.0663,1.0,0.012342
24,34,3364701,82.57,147.901,1.0,0.0334,1.0,0.006212
24,39,4269318,49.07,35.686,1.0,0.0822,1.0,0.0153
24,30,12638022,85.405,5.968,1.0,0.8559,1.0,0.159234
24,29,4003207,32.807,81.493,1.0,0.0241,1.0,0.004479
24,14,2133,75.351,7.451,1.0,0.6048,1.0,0.112526
24,41,2417597,38.477,11.468,1.0,0.2007,1.0,0.037334
24,46,7112780,28.562,106.962,1.0,0.016,1.0,0.002971
24,43,753030,13.989,73.407,1.0,0.0114,1.0,0.00212
24,33,65074,29.196,27.204,1.0,0.0642,1.0,0.011942
24,9,11139791,94.82,49.535,1.0,0.1145,1.0,0.021299
24,22,3788,94.914,80.884,1.0,0.0702,1.0,0.013057
24,47,12745,61.82,116.641,1.0,0.0317,1.0,0.005897
24,7,4444,42.657,91.017,1.0,0.028,1.0,0.005215
24,15,1143,71.575,72.905,1.0,0.0587,1.0,0.010924
24,42,12981,75.889,135.53,1.0,0.0335,1.0,0.00623
24,45,15733,61.368,118.613,1.0,0.0309,1.0,0.005757
24,23,8086,14.265,80.142,1.0,0.0106,1.0,0.001981
24,17,6637,62.897,124.78,1.0,0.0301,1.0,0.005609
24,20,11515,64.839,113.427,1.0,0.0342,1.0,0.00636
24,21,11853,60.407,148.878,1.0,0.0243,1.0,0.004515
25,32,35765,90.494,80.505,1.0,0.0672,1.0,0.012508
25,40,4232,99.787,128.944,1.0,0.0463,1.0,0.008611
25,30,12638022,85.405,5.968,1.0,0.8559,1.0,0.159234
25,21,11853,60.407,148.878,1.0,0.0243,1.0,0.004515
25,25,3116,47.29,23.406,1.0,0.1208,1.0,0.022481
25,2,67565,21.031,42.426,1.0,0.0296,1.0,0.005516
25,36,3229,47.698,137.695,1.0,0.0207,1.0,0.003854
25,16,1121,37.811,132.576,1.0,0.0171,1.0,0.003173
25,24,1132,93.136,105.459,1.0,0.0528,1.0,0.009827
25,28,21888,44.266,109.952,1.0,0.0241,1.0,0.00448
25,10,8242750,65.419,88.263,1.0,0.0443,1.0,0.008247
25,37,8874,92.764,15.385,1.0,0.3606,1.0,0.067088
25,45,15733,61.368,118.613,1.0,0.0309,1.0,0.005757
25,11,20020,11.001,109.242,1.0,0.006,1.0,0.001121
25,19,1516,43.694,116.931,1.0,0.0223,1.0,0.004158
25,15,1143,71.575,72.905,1.0,0.0587,1.0,0.010924
25,1,6809,68.707,11.347,1.0,0.3621,1.0,0.067371
25,9,11139791,94.82,49.535,1.0,0.1145,1.0,0.021299
25,33,65074,29.196,27.204,1.0,0.0642,1.0,0.011942
25,26,4061549,53.593,128.007,1.0,0.025,1.0,0.004658
25,8,1291433,80.868,125.882,1.0,0.0384,1.0,0.007148
25,44,5280,65.392,30.426,1.0,0.1285,1.0,0.023914
25,31,7620607,54.337,48.988,1.0,0.0663,1.0,0.012342
25,35,3401789,80.734,84.92,1.0,0.0569,1.0,0.010578
25,3,448,61.582,81.631,1.0,0.0451,1.0,0.008394
25,38,7869131,76.284,7.671,1.0,0.5948,1.0,0.110655
25,6,3154644,44.893,91.387,1.0,0.0294,1.0,0.005466
25,17,6637,62.897,124.78,1.0,0.0301,1.0,0.005609
25,0,736461,79.656,68.637,1.0,0.0694,1.0,0.012913
25,13,3066,84.903,131.244,1.0,0.0387,1.0,0.007198
25,29,4003207,32.807,81.493,1.0,0.0241,1.0,0.004479
25,20,11515,64.839,113.427,1.0,0.0342,1.0,0.00636
25,27,1378832,62.234,81.394,1.0,0.0457,1.0,0.008508
25,7,4444,42.657,91.017,1.0,0.028,1.0,0.005215
25,41,2417597,38.477,11.468,1.0,0.2007,1.0,0.037334
25,18,3035969,39.186,8.936,1.0,0.2623,1.0,0.048791
25,46,7112780,28.562,106.962,1.0,0.016,1.0,0.002971
25,5,4487,76.762,114.282,1.0,0.0402,1.0,0.007474
25,22,3788,94.914,80.884,1.0,0.0702,1.0,0.013057
25,48,6128,43.51,103.875,1.0,0.0251,1.0,0.004661
25,49,10971,35.477,136.986,1.0,0.0155,1.0,0.002882
25,43,753030,13.989,73.407,1.0,0.0114,1.0,0.00212
25,34,3364701,82.57,147.901,1.0,0.0334,1.0,0.006212
25,47,12745,61.82,116.641,1.0,0.0317,1.0,0.005897
25,14,2133,75.351,7.451,1.0,0.6048,1.0,0.112526
25,23,8086,14.265,80.142,1.0,0.0106,1.0,0.001981
25,12,2803244,30.021,80.194,1.0,0.0224,1.0,0.004165
25,4,8012344,91.504,16.198,1.0,0.3379,1.0,0.062857
25,39,4269318,49.07,35.686,1.0,0.0822,1.0,0.0153
25,42,12981,75.889,135.53,1.0,0.0335,1.0,0.00623
26,29,4003207,32.807,81.493,1.0,0.0241,1.0,0.004479
26,44,5280,65.392,30.426,1.0,0.1285,1.0,0.023914
26,40,4232,99.787,128.944,1.0,0.0463,1.0,0.008611
26,30,12638022,85.405,5.968,1.0,0.8559,1.0,0.159234
26,45,15733,61.368,118.613,1.0,0.0309,1.0,0.005757
26,19,1516,43.694,116.931,1.0,0.0223,1.0,0.004158
